Unnamed: 0,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,appids,sentiment
242,117160327,english,"Good game mechanics, fun graphics a couple hour of fun and relaxing gameplay",2022-06-18 03:42:34,2022-06-18 03:42:34,True,1,0,0.5238095521926879,0,True,False,False,76561198277845216,37,3,875,283,790,1655528827,1253920,13,"{'Good': 1, 'game': 1, 'mechanics,': 1, 'fun': 2, 'graphics': 1, 'a': 1, 'couple': 1, 'hour': 1, 'of': 1, 'and': 1, 'relaxing': 1, 'gameplay': 1}"
243,117029598,english,.,2022-06-15 16:21:12,2022-06-15 16:21:12,True,1,0,0.5238095521926879,0,True,False,False,76561198248369370,80,3,5810,1205,5202,1655870382,1253920,1,{'.': 1}
245,116593149,english,dying is fun,2022-06-06 21:16:35,2022-06-06 21:16:35,True,1,0,0.5238095521926879,0,True,False,False,76561197991803159,309,3,3943,566,3027,1655759901,1253920,3,"{'dying': 1, 'is': 1, 'fun': 1}"
246,116519025,english,This is really fun. Lots of content and custom difficulty settings if you want to make things harder or easier.,2022-06-05 11:21:31,2022-06-05 11:21:31,True,1,0,0.5238095521926879,0,False,False,False,76561198069947429,359,46,4488,253,2919,1654894303,1253920,20,"{'This': 1, 'is': 1, 'really': 1, 'fun.': 1, 'Lots': 1, 'of': 1, 'content': 1, 'and': 1, 'custom': 1, 'difficulty': 1, 'settings': 1, 'if': 1, 'you': 1, 'want': 1, 'to': 1, 'make': 1, 'things': 1, 'harder': 1, 'or': 1, 'easier.': 1}"
247,116518207,english,Its ok,2022-06-05 10:58:21,2022-06-05 10:58:21,True,1,0,0.5238095521926879,0,True,False,False,76561198039868498,110,2,9531,0,9531,1653596335,1253920,2,"{'Its': 1, 'ok': 1}"
248,116478020,english,good,2022-06-04 15:41:06,2022-06-04 15:41:06,True,1,0,0.5238095521926879,0,True,False,False,76561198091388120,173,28,379,30,348,1655022278,1253920,1,{'good': 1}
249,116449187,english,GL,2022-06-04 01:06:28,2022-06-04 01:06:28,True,1,0,0.5238095521926879,0,True,False,False,76561198307501715,40,3,3058,0,2906,1654419913,1253920,1,{'GL': 1}
250,116410690,english,Great game and a perfect sequel!,2022-06-03 06:22:27,2022-06-03 06:22:27,True,1,0,0.5238095521926879,0,False,False,False,76561198175224481,131,1,2184,0,2130,1654262365,1253920,6,"{'Great': 1, 'game': 1, 'and': 1, 'a': 1, 'perfect': 1, 'sequel!': 1}"
251,116343845,english,"THEY'RE NOT USING 2D SPRITES, IT'S ALL 3D MODELS!!!!!",2022-06-01 18:10:23,2022-06-01 18:10:23,True,1,0,0.5238095521926879,0,True,False,False,76561197993668040,461,27,9497,2379,5409,1656011265,1253920,9,"{""THEY'RE"": 1, 'NOT': 1, 'USING': 1, '2D': 1, 'SPRITES,': 1, ""IT'S"": 1, 'ALL': 1, '3D': 1, 'MODELS!!!!!': 1}"
252,116275082,english,one of the rare games where theres always a way to get stronger that doesnt just involve git gud,2022-05-31 05:51:02,2022-05-31 05:51:02,True,1,0,0.5238095521926879,0,True,False,False,76561198099736597,258,4,12065,42,12022,1655232215,1253920,19,"{'one': 1, 'of': 1, 'the': 1, 'rare': 1, 'games': 1, 'where': 1, 'theres': 1, 'always': 1, 'a': 1, 'way': 1, 'to': 1, 'get': 1, 'stronger': 1, 'that': 1, 'doesnt': 1, 'just': 1, 'involve': 1, 'git': 1, 'gud': 1}"
253,115999380,english,"It is a good game. Lots of classes, traits, enemy types, interesting areas, etc....",2022-05-25 17:34:37,2022-05-25 17:34:37,True,1,0,0.5238095521926879,1,True,False,False,76561198026085462,295,1,1312,26,653,1655224547,1253920,14,"{'It': 1, 'is': 1, 'a': 1, 'good': 1, 'game.': 1, 'Lots': 1, 'of': 1, 'classes,': 1, 'traits,': 1, 'enemy': 1, 'types,': 1, 'interesting': 1, 'areas,': 1, 'etc....': 1}"
254,115985460,english,"is good, and good",2022-05-25 11:57:03,2022-05-25 11:57:03,True,1,0,0.5238095521926879,0,True,False,False,76561198315348016,53,2,10458,0,8635,1654089140,1253920,4,"{'is': 1, 'good,': 1, 'and': 1, 'good': 1}"
255,116065006,english,My great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great great grandson who was born a clown finally beat the final boss.,2022-05-27 00:58:42,2022-05-27 00:58:42,True,1,0,0.5231214165687561,0,True,False,False,76561198001116588,372,50,3875,991,1706,1656067578,1253920,62,"{'My': 1, 'great': 50, 'grandson': 1, 'who': 1, 'was': 1, 'born': 1, 'a': 1, 'clown': 1, 'finally': 1, 'beat': 1, 'the': 1, 'final': 1, 'boss.': 1}"
256,116088615,english,"It's been a long time since I've played a Roguelike that had me telling myself ""Just one more run...""

I guess if any game were to do it, it'd be Rogue Legacy's sequel. If you liked the first game, buy this right now. It's nothing but improvements over the original. Graphically, it looks stunning, it's absolutely addicting, controls amazingly, and the post game content is very fun too. I'm on NG+2 right now and it's really fun to blitz through the game while setting new gold records every other run.

All of the new features are extremely well implemented. Spin kicking is such an amazing mechanic, and it honestly makes me never wanna go back to the first game. If you've played Isaac- you know how Binding of Isaac: Rebirth basically made the original Flash Isaac redundant? Yeah, we've got another case of that. Seriously, what an improvement over the original.

It's easily a contender for one my favorite Roguelikes, and trust me, I play a [i]lot[/i] of Roguelikes. It's got everything you'd want from a sequel, and even if you haven't played the original, what you've got here is an extremely well made Roguelike platformer. 

The only bad thing I have to say about it is that I think the writing is a little eh. Too many pizza jokes. Plus the story doesn't make sense unless you literally read the lore bible the game slowly dumps on you as you play.

But, yeah! Worth the full price. Early access did this game wonders, like holy hell. I was not expecting it to be this good! Right now I'm having to stop myself from doing another run so I can get some damn sleep, it's 7am, good lord.",2022-05-27 14:15:14,2022-05-27 14:18:13,True,1,0,0.5220588445663452,0,True,False,False,76561198073127505,482,41,4393,0,2828,1654146718,1253920,288,"{""It's"": 4, 'been': 1, 'a': 6, 'long': 1, 'time': 1, 'since': 1, ""I've"": 1, 'played': 3, 'Roguelike': 2, 'that': 2, 'had': 1, 'me': 2, 'telling': 1, 'myself': 2, '""Just': 1, 'one': 2, 'more': 1, 'run...""': 1, 'I': 6, 'guess': 1, 'if': 2, 'any': 1, 'game': 5, 'were': 1, 'to': 6, 'do': 1, 'it,': 1, ""it'd"": 1, 'be': 2, 'Rogue': 1, ""Legacy's"": 1, 'sequel.': 1, 'If': 2, 'you': 6, 'liked': 1, 'the': 14, 'first': 2, 'game,': 1, 'buy': 1, 'this': 3, 'right': 2, 'now.': 1, 'nothing': 1, 'but': 1, 'improvements': 1, 'over': 2, 'original.': 2, 'Graphically,': 1, 'it': 4, 'looks': 1, 'stunning,': 1, ""it's"": 3, 'absolutely': 1, 'addicting,': 1, 'controls': 1, 'amazingly,': 1, 'and': 5, 'post': 1, 'content': 1, 'is': 5, 'very': 1, 'fun': 2, 'too.': 1, ""I'm"": 2, 'on': 2, 'NG+2': 1, 'now': 2, 'really': 1, 'blitz': 1, 'through': 1, 'while': 1, 'setting': 1, 'new': 2, 'gold': 1, 'records': 1, 'every': 1, 'other': 1, 'run.': 1, 'All': 1, 'of': 4, 'features': 1, 'are': 1, 'extremely': 2, 'well': 2, 'implemented.': 1, 'Spin': 1, 'kicking': 1, 'such': 1, 'an': 3, 'amazing': 1, 'mechanic,': 1, 'honestly': 1, 'makes': 1, 'never': 1, 'wanna': 1, 'go': 1, 'back': 1, 'game.': 1, ""you've"": 2, 'Isaac-': 1, 'know': 1, 'how': 1, 'Binding': 1, 'Isaac:': 1, 'Rebirth': 1, 'basically': 1, 'made': 2, 'original': 1, 'Flash': 1, 'Isaac': 1, 'redundant?': 1, 'Yeah,': 1, ""we've"": 1, 'got': 3, 'another': 2, 'case': 1, 'that.': 1, 'Seriously,': 1, 'what': 2, 'improvement': 1, 'easily': 1, 'contender': 1, 'for': 1, 'my': 1, 'favorite': 1, 'Roguelikes,': 1, 'trust': 1, 'me,': 1, 'play': 1, '[i]lot[/i]': 1, 'Roguelikes.': 1, 'everything': 1, ""you'd"": 1, 'want': 1, 'from': 2, 'sequel,': 1, 'even': 1, ""haven't"": 1, 'original,': 1, 'here': 1, 'platformer.': 1, 'The': 1, 'only': 1, 'bad': 1, 'thing': 1, 'have': 1, 'say': 1, 'about': 1, 'think': 1, 'writing': 1, 'little': 1, 'eh.': 1, 'Too': 1, 'many': 1, 'pizza': 1, 'jokes.': 1, 'Plus': 1, 'story': 1, ""doesn't"": 1, 'make': 1, 'sense': 1, 'unless': 1, 'literally': 1, 'read': 1, 'lore': 1, 'bible': 1, 'slowly': 1, 'dumps': 1, 'as': 1, 'play.': 1, 'But,': 1, 'yeah!': 1, 'Worth': 1, 'full': 1, 'price.': 1, 'Early': 1, 'access': 1, 'did': 1, 'wonders,': 1, 'like': 1, 'holy': 1, 'hell.': 1, 'was': 1, 'not': 1, 'expecting': 1, 'good!': 1, 'Right': 1, 'having': 1, 'stop': 1, 'doing': 1, 'run': 1, 'so': 1, 'can': 1, 'get': 1, 'some': 1, 'damn': 1, 'sleep,': 1, '7am,': 1, 'good': 1, 'lord.': 1}"
257,116077761,english,I cannot go back to Rogue Legacy 1 now.,2022-05-27 08:39:08,2022-05-27 08:39:08,True,1,0,0.5220588445663452,0,False,False,False,76561198882704848,57,6,11031,223,5211,1655891508,1253920,9,"{'I': 1, 'cannot': 1, 'go': 1, 'back': 1, 'to': 1, 'Rogue': 1, 'Legacy': 1, '1': 1, 'now.': 1}"
258,116579972,english,Just doesn't have the magic of the first. Feels like a grind. Maybe i'm just bad at games.,2022-06-06 15:35:53,2022-06-06 15:35:53,False,1,0,0.52173912525177,0,True,False,False,76561197990917965,652,12,585,0,585,1653447272,1253920,18,"{'Just': 1, ""doesn't"": 1, 'have': 1, 'the': 2, 'magic': 1, 'of': 1, 'first.': 1, 'Feels': 1, 'like': 1, 'a': 1, 'grind.': 1, 'Maybe': 1, ""i'm"": 1, 'just': 1, 'bad': 1, 'at': 1, 'games.': 1}"
259,116024250,english,This game takes everything about the original Rouge Legacy and enhances it and makes it feel like it always should have. The original was a classic amazing game and this one makes it look like a beta demo for Rouge Legacy 2. Loving it so far and can't wait to dump even more time into this than the OG.,2022-05-26 05:54:06,2022-05-26 05:54:06,True,1,0,0.52173912525177,0,True,False,False,76561198160878330,22,2,3171,2141,882,1655663612,1253920,59,"{'This': 1, 'game': 2, 'takes': 1, 'everything': 1, 'about': 1, 'the': 2, 'original': 2, 'Rouge': 2, 'Legacy': 2, 'and': 4, 'enhances': 1, 'it': 5, 'makes': 2, 'feel': 1, 'like': 2, 'always': 1, 'should': 1, 'have.': 1, 'The': 1, 'was': 1, 'a': 2, 'classic': 1, 'amazing': 1, 'this': 2, 'one': 1, 'look': 1, 'beta': 1, 'demo': 1, 'for': 1, '2.': 1, 'Loving': 1, 'so': 1, 'far': 1, ""can't"": 1, 'wait': 1, 'to': 1, 'dump': 1, 'even': 1, 'more': 1, 'time': 1, 'into': 1, 'than': 1, 'OG.': 1}"
260,117000472,english,LOVE this game. I was a huge fan of the original and I love how much more content they added to the sequel.,2022-06-15 01:14:12,2022-06-15 01:14:12,True,1,0,0.5199999809265136,0,True,False,False,76561198885180295,105,1,3404,3179,2009,1655604081,1253920,23,"{'LOVE': 1, 'this': 1, 'game.': 1, 'I': 2, 'was': 1, 'a': 1, 'huge': 1, 'fan': 1, 'of': 1, 'the': 2, 'original': 1, 'and': 1, 'love': 1, 'how': 1, 'much': 1, 'more': 1, 'content': 1, 'they': 1, 'added': 1, 'to': 1, 'sequel.': 1}"
261,116116576,english,"This game is pretty sick, I think it scales pretty well, the ability to customize your castle after a completed run really reminds me of hades, the difference is it persists until you actually finish the playthrough or until you reset it yourself. I'm on ng+5, still enjoying it greatly, plan to go until +10 if it even goes that high. I feel like at the rate I progress vs. the rate I upgrade, it scales extremely well with each new game +, so its moderate difficulty every playthrough. Eventually you get enough rerolls that you can essentially get any item you want. Difficult traits add variety and extra rewards, basically I farm gold. I continue to farm gold, I get gold, gold. Gold star for gold farming game.",2022-05-28 02:21:15,2022-05-28 02:21:15,True,1,0,0.5192307829856871,0,True,False,False,76561198040326290,242,22,3624,215,3031,1655516083,1253920,129,"{'This': 1, 'game': 2, 'is': 2, 'pretty': 2, 'sick,': 1, 'I': 7, 'think': 1, 'it': 6, 'scales': 2, 'well,': 1, 'the': 5, 'ability': 1, 'to': 3, 'customize': 1, 'your': 1, 'castle': 1, 'after': 1, 'a': 1, 'completed': 1, 'run': 1, 'really': 1, 'reminds': 1, 'me': 1, 'of': 1, 'hades,': 1, 'difference': 1, 'persists': 1, 'until': 3, 'you': 5, 'actually': 1, 'finish': 1, 'playthrough': 1, 'or': 1, 'reset': 1, 'yourself.': 1, ""I'm"": 1, 'on': 1, 'ng+5,': 1, 'still': 1, 'enjoying': 1, 'greatly,': 1, 'plan': 1, 'go': 1, '+10': 1, 'if': 1, 'even': 1, 'goes': 1, 'that': 2, 'high.': 1, 'feel': 1, 'like': 1, 'at': 1, 'rate': 2, 'progress': 1, 'vs.': 1, 'upgrade,': 1, 'extremely': 1, 'well': 1, 'with': 1, 'each': 1, 'new': 1, '+,': 1, 'so': 1, 'its': 1, 'moderate': 1, 'difficulty': 1, 'every': 1, 'playthrough.': 1, 'Eventually': 1, 'get': 3, 'enough': 1, 'rerolls': 1, 'can': 1, 'essentially': 1, 'any': 1, 'item': 1, 'want.': 1, 'Difficult': 1, 'traits': 1, 'add': 1, 'variety': 1, 'and': 1, 'extra': 1, 'rewards,': 1, 'basically': 1, 'farm': 2, 'gold.': 2, 'continue': 1, 'gold,': 2, 'Gold': 1, 'star': 1, 'for': 1, 'gold': 1, 'farming': 1, 'game.': 1}"
262,116991243,english,"Amazing metroidvania with TONS of replay value.

Tons of character customization and progression. Tons of side-systems to keep you engaged",2022-06-14 20:47:47,2022-06-14 20:47:47,True,1,0,0.5185185670852661,0,True,False,False,76561197987027636,359,22,5864,2609,3364,1656019452,1253920,20,"{'Amazing': 1, 'metroidvania': 1, 'with': 1, 'TONS': 1, 'of': 3, 'replay': 1, 'value.': 1, 'Tons': 2, 'character': 1, 'customization': 1, 'and': 1, 'progression.': 1, 'side-systems': 1, 'to': 1, 'keep': 1, 'you': 1, 'engaged': 1}"
263,117060887,english,"187 hours in, and all the achievements are mine >:D <3

God damn, that was an amazingly fun and fairly fucking difficult ride! Such a positively smashing game, Cellar Door Games have really given us an amazing rogue-lite here. To those of you out there still struggling, keep up the good work, it will all be worth it in the end! Best of luck <3",2022-06-16 07:49:23,2022-06-16 07:49:23,True,1,0,0.517766535282135,1,True,False,False,76561198053708330,86,1,12150,2771,11227,1655580558,1253920,65,"{'187': 1, 'hours': 1, 'in,': 1, 'and': 2, 'all': 2, 'the': 3, 'achievements': 1, 'are': 1, 'mine': 1, '>:D': 1, '<3': 2, 'God': 1, 'damn,': 1, 'that': 1, 'was': 1, 'an': 2, 'amazingly': 1, 'fun': 1, 'fairly': 1, 'fucking': 1, 'difficult': 1, 'ride!': 1, 'Such': 1, 'a': 1, 'positively': 1, 'smashing': 1, 'game,': 1, 'Cellar': 1, 'Door': 1, 'Games': 1, 'have': 1, 'really': 1, 'given': 1, 'us': 1, 'amazing': 1, 'rogue-lite': 1, 'here.': 1, 'To': 1, 'those': 1, 'of': 2, 'you': 1, 'out': 1, 'there': 1, 'still': 1, 'struggling,': 1, 'keep': 1, 'up': 1, 'good': 1, 'work,': 1, 'it': 2, 'will': 1, 'be': 1, 'worth': 1, 'in': 1, 'end!': 1, 'Best': 1, 'luck': 1}"
264,116254693,english,"Very fun rogue-lite metroidvania.  It improves upon the original in every way, particularly the introduction of multiple classes that all play quite a bit different.  The excellent core game remains: you run a castle until you die, then an heir takes over with bonuses from your prior runs, with a new randomized version of the castle.  Not unlike a side-scrolling version of Hades.  My main gripe is that it is more grindy when compared to, say Hollow Knight.  However, it's a really fun grind and the controls are excellent, with great platforming and combat.  All of the classes are fun and you're encouraged to try them all out.",2022-05-30 19:00:31,2022-05-30 19:00:31,True,1,0,0.5161290168762207,0,True,False,False,76561197995285223,953,65,838,0,838,1654335246,1253920,108,"{'Very': 1, 'fun': 3, 'rogue-lite': 1, 'metroidvania.': 1, 'It': 1, 'improves': 1, 'upon': 1, 'the': 5, 'original': 1, 'in': 1, 'every': 1, 'way,': 1, 'particularly': 1, 'introduction': 1, 'of': 4, 'multiple': 1, 'classes': 2, 'that': 2, 'all': 2, 'play': 1, 'quite': 1, 'a': 5, 'bit': 1, 'different.': 1, 'The': 1, 'excellent': 1, 'core': 1, 'game': 1, 'remains:': 1, 'you': 2, 'run': 1, 'castle': 1, 'until': 1, 'die,': 1, 'then': 1, 'an': 1, 'heir': 1, 'takes': 1, 'over': 1, 'with': 3, 'bonuses': 1, 'from': 1, 'your': 1, 'prior': 1, 'runs,': 1, 'new': 1, 'randomized': 1, 'version': 2, 'castle.': 1, 'Not': 1, 'unlike': 1, 'side-scrolling': 1, 'Hades.': 1, 'My': 1, 'main': 1, 'gripe': 1, 'is': 2, 'it': 1, 'more': 1, 'grindy': 1, 'when': 1, 'compared': 1, 'to,': 1, 'say': 1, 'Hollow': 1, 'Knight.': 1, 'However,': 1, ""it's"": 1, 'really': 1, 'grind': 1, 'and': 3, 'controls': 1, 'are': 2, 'excellent,': 1, 'great': 1, 'platforming': 1, 'combat.': 1, 'All': 1, ""you're"": 1, 'encouraged': 1, 'to': 1, 'try': 1, 'them': 1, 'out.': 1}"
265,116253368,english,"Mechanically it's great, but structurally Rogue Legacy 2 is pretty dang boring. Relic effects tend to be pretty minor and situational, with the real increases in power coming from grinding gold to upgrade the castle bit by bit. Games becomes less about mastering a class, learning the dangers of an area, figuring out boss patterns, finding cool build synergies, etc. and more about just grinding up gold until you can out-DPS the absolute HP sponges that are bosses",2022-05-30 18:30:36,2022-05-30 18:30:36,False,1,0,0.5161290168762207,0,True,False,False,76561197967739818,610,33,393,0,393,1653935237,1253920,78,"{'Mechanically': 1, ""it's"": 1, 'great,': 1, 'but': 1, 'structurally': 1, 'Rogue': 1, 'Legacy': 1, '2': 1, 'is': 1, 'pretty': 2, 'dang': 1, 'boring.': 1, 'Relic': 1, 'effects': 1, 'tend': 1, 'to': 2, 'be': 1, 'minor': 1, 'and': 2, 'situational,': 1, 'with': 1, 'the': 4, 'real': 1, 'increases': 1, 'in': 1, 'power': 1, 'coming': 1, 'from': 1, 'grinding': 2, 'gold': 2, 'upgrade': 1, 'castle': 1, 'bit': 1, 'by': 1, 'bit.': 1, 'Games': 1, 'becomes': 1, 'less': 1, 'about': 2, 'mastering': 1, 'a': 1, 'class,': 1, 'learning': 1, 'dangers': 1, 'of': 1, 'an': 1, 'area,': 1, 'figuring': 1, 'out': 1, 'boss': 1, 'patterns,': 1, 'finding': 1, 'cool': 1, 'build': 1, 'synergies,': 1, 'etc.': 1, 'more': 1, 'just': 1, 'up': 1, 'until': 1, 'you': 1, 'can': 1, 'out-DPS': 1, 'absolute': 1, 'HP': 1, 'sponges': 1, 'that': 1, 'are': 1, 'bosses': 1}"
266,116487915,english,no i frames on the dodge makes this game far more clunky than it should be. recycles lots of its own content in a bad way. sometimes duplicating one boss is considered a new fight. lots of lazy design. story is just a cringe mixture of biblic and mythological names. i had to beat the game just for the urge to be done with it and not really to have fun. 10/10 if you liked the first one tho,2022-06-04 19:33:28,2022-06-04 19:33:28,False,2,0,0.5160083174705505,0,True,False,False,76561198333480679,66,8,2274,0,2274,1653475110,1253920,79,"{'no': 1, 'i': 2, 'frames': 1, 'on': 1, 'the': 4, 'dodge': 1, 'makes': 1, 'this': 1, 'game': 2, 'far': 1, 'more': 1, 'clunky': 1, 'than': 1, 'it': 2, 'should': 1, 'be.': 1, 'recycles': 1, 'lots': 2, 'of': 3, 'its': 1, 'own': 1, 'content': 1, 'in': 1, 'a': 3, 'bad': 1, 'way.': 1, 'sometimes': 1, 'duplicating': 1, 'one': 2, 'boss': 1, 'is': 2, 'considered': 1, 'new': 1, 'fight.': 1, 'lazy': 1, 'design.': 1, 'story': 1, 'just': 2, 'cringe': 1, 'mixture': 1, 'biblic': 1, 'and': 2, 'mythological': 1, 'names.': 1, 'had': 1, 'to': 3, 'beat': 1, 'for': 1, 'urge': 1, 'be': 1, 'done': 1, 'with': 1, 'not': 1, 'really': 1, 'have': 1, 'fun.': 1, '10/10': 1, 'if': 1, 'you': 1, 'liked': 1, 'first': 1, 'tho': 1}"
267,116209477,english,"Better than the original.  They expanded the original map mechanic into an original metroidvania, improved the graphics, and perfected the movement.",2022-05-29 19:29:09,2022-05-29 19:29:09,True,1,0,0.5143885016441345,0,True,False,False,76561198025044553,333,42,3308,55,1168,1655100655,1253920,21,"{'Better': 1, 'than': 1, 'the': 4, 'original.': 1, 'They': 1, 'expanded': 1, 'original': 2, 'map': 1, 'mechanic': 1, 'into': 1, 'an': 1, 'metroidvania,': 1, 'improved': 1, 'graphics,': 1, 'and': 1, 'perfected': 1, 'movement.': 1}"
268,116207532,english,"Fantastic update to the formula from Rogue Legacy and tons of great quality of life improvements. The action is slick, the secrets are many, and the game is well worth your time.",2022-05-29 18:45:18,2022-05-29 18:45:18,True,1,0,0.5143885016441345,0,True,False,False,76561197990770379,204,15,4415,608,2520,1656034316,1253920,32,"{'Fantastic': 1, 'update': 1, 'to': 1, 'the': 3, 'formula': 1, 'from': 1, 'Rogue': 1, 'Legacy': 1, 'and': 2, 'tons': 1, 'of': 2, 'great': 1, 'quality': 1, 'life': 1, 'improvements.': 1, 'The': 1, 'action': 1, 'is': 2, 'slick,': 1, 'secrets': 1, 'are': 1, 'many,': 1, 'game': 1, 'well': 1, 'worth': 1, 'your': 1, 'time.': 1}"
269,116196789,english,"Rogue Legacy 2 is basically more Rogue Legacy.
The Dev went the arguably best route possible: If people love your game, build that game again - but make it play better, add new content, some twists and more of whatever made the first one great.

I found this one to be somewhat more difficult than the first one.
The game plays incredibly well, the controls are tight, yet fluid. Controller support is super well done.

If you had any love for the first RL, get this ASAP.",2022-05-29 14:51:10,2022-05-29 14:51:10,True,1,0,0.5143885016441345,0,True,False,False,76561198359215509,9,1,7087,1121,3958,1655241382,1253920,87,"{'Rogue': 2, 'Legacy': 1, '2': 1, 'is': 2, 'basically': 1, 'more': 3, 'Legacy.': 1, 'The': 2, 'Dev': 1, 'went': 1, 'the': 5, 'arguably': 1, 'best': 1, 'route': 1, 'possible:': 1, 'If': 2, 'people': 1, 'love': 2, 'your': 1, 'game,': 1, 'build': 1, 'that': 1, 'game': 2, 'again': 1, '-': 1, 'but': 1, 'make': 1, 'it': 1, 'play': 1, 'better,': 1, 'add': 1, 'new': 1, 'content,': 1, 'some': 1, 'twists': 1, 'and': 1, 'of': 1, 'whatever': 1, 'made': 1, 'first': 3, 'one': 2, 'great.': 1, 'I': 1, 'found': 1, 'this': 2, 'to': 1, 'be': 1, 'somewhat': 1, 'difficult': 1, 'than': 1, 'one.': 1, 'plays': 1, 'incredibly': 1, 'well,': 1, 'controls': 1, 'are': 1, 'tight,': 1, 'yet': 1, 'fluid.': 1, 'Controller': 1, 'support': 1, 'super': 1, 'well': 1, 'done.': 1, 'you': 1, 'had': 1, 'any': 1, 'for': 1, 'RL,': 1, 'get': 1, 'ASAP.': 1}"
270,116196315,english,"I didn't play the first one but hooolllyyyy this is good!
If you like metroidvanias / roguelikes, do yourself a favour. 

So many classes and all of them feels deep, unique and with their own hidden mechanics, so much to farm, so many cool bosses with the perfect amount of challenge that will kill you but won't make you throw your controller, so much good music, so much things to do that you will always feel like your progressing, so many play styles, so much charm...

Look, the game is just so much fun.",2022-05-29 14:41:22,2022-05-29 14:41:22,True,1,0,0.5143885016441345,0,True,False,False,76561198127008104,227,11,1585,0,1585,1653834063,1253920,94,"{'I': 1, ""didn't"": 1, 'play': 2, 'the': 3, 'first': 1, 'one': 1, 'but': 2, 'hooolllyyyy': 1, 'this': 1, 'is': 2, 'good!': 1, 'If': 1, 'you': 4, 'like': 2, 'metroidvanias': 1, '/': 1, 'roguelikes,': 1, 'do': 2, 'yourself': 1, 'a': 1, 'favour.': 1, 'So': 1, 'many': 3, 'classes': 1, 'and': 2, 'all': 1, 'of': 2, 'them': 1, 'feels': 1, 'deep,': 1, 'unique': 1, 'with': 2, 'their': 1, 'own': 1, 'hidden': 1, 'mechanics,': 1, 'so': 7, 'much': 5, 'to': 2, 'farm,': 1, 'cool': 1, 'bosses': 1, 'perfect': 1, 'amount': 1, 'challenge': 1, 'that': 2, 'will': 2, 'kill': 1, ""won't"": 1, 'make': 1, 'throw': 1, 'your': 2, 'controller,': 1, 'good': 1, 'music,': 1, 'things': 1, 'always': 1, 'feel': 1, 'progressing,': 1, 'styles,': 1, 'charm...': 1, 'Look,': 1, 'game': 1, 'just': 1, 'fun.': 1}"
271,115992692,english,"It's Rogue Legacy, but bigger and better. What else would you want?",2022-05-25 15:00:04,2022-05-25 15:00:04,True,1,0,0.5111110806465148,0,True,False,False,76561198059050099,1379,14,1201,0,879,1654289952,1253920,12,"{""It's"": 1, 'Rogue': 1, 'Legacy,': 1, 'but': 1, 'bigger': 1, 'and': 1, 'better.': 1, 'What': 1, 'else': 1, 'would': 1, 'you': 1, 'want?': 1}"
272,115992572,english,"This game rocks.  It takes everything that made the first one great and turns it up to 11, then throws 100 more things on top of it.  Not too shabby for my first steam game I've ever bought.  Bye bye console hello pc.",2022-05-25 14:57:27,2022-05-25 14:57:27,True,1,0,0.5111110806465148,0,True,False,False,76561199277828703,44,2,1065,0,883,1654004456,1253920,43,"{'This': 1, 'game': 2, 'rocks.': 1, 'It': 1, 'takes': 1, 'everything': 1, 'that': 1, 'made': 1, 'the': 1, 'first': 2, 'one': 1, 'great': 1, 'and': 1, 'turns': 1, 'it': 1, 'up': 1, 'to': 1, '11,': 1, 'then': 1, 'throws': 1, '100': 1, 'more': 1, 'things': 1, 'on': 1, 'top': 1, 'of': 1, 'it.': 1, 'Not': 1, 'too': 1, 'shabby': 1, 'for': 1, 'my': 1, 'steam': 1, ""I've"": 1, 'ever': 1, 'bought.': 1, 'Bye': 1, 'bye': 1, 'console': 1, 'hello': 1, 'pc.': 1}"
